filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
../bench/0xd28cfec79db8d0a225767d06140aee280718ab7e.sol,0xd28cfec79db8d0a225767d06140aee280718ab7e.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740650809.69097,366.716023921967,0,{},{},{},{}
../bench/0xd29336390aa40680c69392fe0e71bb59985bdcbc.sol,0xd29336390aa40680c69392fe0e71bb59985bdcbc.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740651176.40877,612.005677938461,,{},{},{},{DOCKER_TIMEOUT}
../bench/0xd29b239328ce77775ee518bbab99d40dbfe3cf2e.sol,0xd29b239328ce77775ee518bbab99d40dbfe3cf2e.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740647452.19381,611.811411619186,,{},{},{},{DOCKER_TIMEOUT}
../bench/0xd29f0b5b3f50b07fe9a9511f7d86f4f4bac3f8c4.sol,0xd29f0b5b3f50b07fe9a9511f7d86f4f4bac3f8c4.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740648082.80388,612.060277462006,,{},{},{},{DOCKER_TIMEOUT}
../bench/0xd2a5b76694655433ab913297fff2f511f7492177.sol,0xd2a5b76694655433ab913297fff2f511f7492177.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740651788.4151,610.964832305908,,{},{},{},{DOCKER_TIMEOUT}
../bench/0xd2bae9a30a40376d25353773010ffe52dba0d688.sol,0xd2bae9a30a40376d25353773010ffe52dba0d688.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740646332.23409,611.765556812286,,{},{},{},{DOCKER_TIMEOUT}
../bench/0xd2bb16cf38ca086cab5128d5c25de9477ebd596b.sol,0xd2bb16cf38ca086cab5128d5c25de9477ebd596b.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740650198.4351,611.255112171173,,{},{},{},{DOCKER_TIMEOUT}
../bench/0xd2bfec3f80b7d966d7657a2ecc5982ee2f49336a.sol,0xd2bfec3f80b7d966d7657a2ecc5982ee2f49336a.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740648953.34218,611.831567049027,,{},{},{},{DOCKER_TIMEOUT}
../bench/0xd2c21a585001d594183f6859a2796316505e37b8.sol,0xd2c21a585001d594183f6859a2796316505e37b8.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740646944.0059,508.183257818222,0,{},{},{},{}
../bench/0xd2d111c0f3cf09777815b71dd3cac9d435bd760c.sol,0xd2d111c0f3cf09777815b71dd3cac9d435bd760c.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740648774.97071,92.2282032966614,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107}",{},{},{}
../bench/0xd2d660055fecf35b66e8e1da82c3aec55a6d2c51.sol,0xd2d660055fecf35b66e8e1da82c3aec55a6d2c51.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740648902.55135,41.269702911377,0,{},{},{},{}
../bench/0xd2ea19be7cb6ab94f0fcdaa822fd0689e77fa950.sol,0xd2ea19be7cb6ab94f0fcdaa822fd0689e77fa950.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740654109.11085,296.311598062515,1,{Exception_State_SWC_110},{},{},{}
../bench/0xd2ea3d1be7b482966ba8627ff009b84bac3bf51e.sol,0xd2ea3d1be7b482966ba8627ff009b84bac3bf51e.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740648867.19981,28.0881326198578,1,{Dependence_on_tx_origin_SWC_115},{},{},{}
../bench/CsigmaV2FundManager.sol,CsigmaV2FundManager.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740649572.34939,6.82157063484192,0,{},{},{Solc experienced a fatal error},{}
../bench/ERC721AQueryableUpgradeable.sol,ERC721AQueryableUpgradeable.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740649565.17447,7.17371392250061,0,{},{},{Solc experienced a fatal error},{}
../bench/EnumerableMapExtended.sol,EnumerableMapExtended.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740654101.77334,7.33647513389587,0,{},{},{Solc experienced a fatal error},{}
../bench/EnumerableSet.sol,EnumerableSet.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740648943.82246,9.51867008209229,0,{},{},{},{}
../bench/HeyMintERC1155ExtensionD.sol,HeyMintERC1155ExtensionD.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740650190.77779,7.65619206428528,0,{},{},{Solc experienced a fatal error},{}
../bench/Proof.sol,Proof.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740648064.00665,18.7934532165527,0,{},{},{Solc experienced a fatal error},{}
../bench/braw.sol,braw.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740648895.28894,7.26107716560364,0,{},{},{Solc experienced a fatal error},{}
../bench/standard.sol,standard.sol,mythril-0.24.7,solidity,2024/03/24,20250227_0840,1740654441.54916,9.1401469707489,0,{},{},{Solc experienced a fatal error},{}
../bench/0x272052c5d69d7904ef340a5f2945490c9fc3084b.sol,0x272052c5d69d7904ef340a5f2945490c9fc3084b.sol,oyente,solidity,2023/02/27,20250227_1157,1740657847.46541,110.46421289444,0,"{Integer_Overflow,Integer_Underflow}",{},{},{}
../bench/0xd2344f06ce022a7424619b2af222e71b65824975.sol,0xd2344f06ce022a7424619b2af222e71b65824975.sol,oyente,solidity,2023/02/27,20250227_1157,1740658272.31468,11.6378934383392,0,{},{},{},{}
../bench/0xd2354acf1a2f06d69d8bc2e2048aabd404445df6.sol,0xd2354acf1a2f06d69d8bc2e2048aabd404445df6.sol,oyente,solidity,2023/02/27,20250227_1157,1740657737.14256,110.316739320755,0,{Integer_Overflow},{},{},{}
../bench/0xd2413729c24f77d77f53d3a3636e41ef65c4f0de.sol,0xd2413729c24f77d77f53d3a3636e41ef65c4f0de.sol,oyente,solidity,2023/02/27,20250227_1157,1740658019.19331,36.1381306648254,0,{Integer_Underflow},{},{},{}
../bench/0xd2425561799564001f13bc7586936a702675dc70.sol,0xd2425561799564001f13bc7586936a702675dc70.sol,oyente,solidity,2023/02/27,20250227_1157,1740657957.93096,25.1874978542328,0,{Integer_Underflow},{},{},{}
../bench/0xd26fb114401ec86887cd09f62eccd95fcf20b571.sol,0xd26fb114401ec86887cd09f62eccd95fcf20b571.sol,oyente,solidity,2023/02/27,20250227_1157,1740657983.12169,36.0670473575592,0,{Integer_Underflow},{},{},{}
../bench/0xd27b389de0234421dd98fe901c922ad4029cfe88.sol,0xd27b389de0234421dd98fe901c922ad4029cfe88.sol,oyente,solidity,2023/02/27,20250227_1157,1740658630.64016,33.833279132843,0,{Integer_Underflow},{},{},{}
../bench/0xd28130c3f252ae8a7931608d1820341685c5ae6c.sol,0xd28130c3f252ae8a7931608d1820341685c5ae6c.sol,oyente,solidity,2023/02/27,20250227_1157,1740658283.954,346.672271728516,0,"{Integer_Overflow,Integer_Underflow}",{},{},{}
../bench/0xd28cfec79db8d0a225767d06140aee280718ab7e.sol,0xd28cfec79db8d0a225767d06140aee280718ab7e.sol,oyente,solidity,2023/02/27,20250227_1157,1740659412.38258,15.77206158638,0,{Integer_Underflow},{},{},{}
../bench/0xd29336390aa40680c69392fe0e71bb59985bdcbc.sol,0xd29336390aa40680c69392fe0e71bb59985bdcbc.sol,oyente,solidity,2023/02/27,20250227_1157,1740658069.81745,198.932551145554,0,"{Integer_Overflow,Integer_Underflow}",{},{},{}
../bench/0xd29b239328ce77775ee518bbab99d40dbfe3cf2e.sol,0xd29b239328ce77775ee518bbab99d40dbfe3cf2e.sol,oyente,solidity,2023/02/27,20250227_1157,1740659299.41887,112.962889671326,0,"{Integer_Overflow,Integer_Underflow}",{},{},{}
../bench/0xd29f0b5b3f50b07fe9a9511f7d86f4f4bac3f8c4.sol,0xd29f0b5b3f50b07fe9a9511f7d86f4f4bac3f8c4.sol,oyente,solidity,2023/02/27,20250227_1157,1740657698.44228,36.1717813014984,0,{Integer_Underflow},{},{},{}
../bench/0xd2a5b76694655433ab913297fff2f511f7492177.sol,0xd2a5b76694655433ab913297fff2f511f7492177.sol,oyente,solidity,2023/02/27,20250227_1157,1740659431.65972,64.0910639762878,0,"{Integer_Overflow,Integer_Underflow}",{},{},{}
../bench/0xd2bae9a30a40376d25353773010ffe52dba0d688.sol,0xd2bae9a30a40376d25353773010ffe52dba0d688.sol,oyente,solidity,2023/02/27,20250227_1157,1740658690.47376,230.187816143036,1,"{Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",{},{},{}
../bench/0xd2bb16cf38ca086cab5128d5c25de9477ebd596b.sol,0xd2bb16cf38ca086cab5128d5c25de9477ebd596b.sol,oyente,solidity,2023/02/27,20250227_1157,1740658922.94246,360.879082679749,1,"{Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD}",{},{},{}
../bench/0xd2bfec3f80b7d966d7657a2ecc5982ee2f49336a.sol,0xd2bfec3f80b7d966d7657a2ecc5982ee2f49336a.sol,oyente,solidity,2023/02/27,20250227_1157,1740657642.09864,56.3404428958893,0,{Integer_Overflow},{},{},{}
../bench/0xd2c21a585001d594183f6859a2796316505e37b8.sol,0xd2c21a585001d594183f6859a2796316505e37b8.sol,oyente,solidity,2023/02/27,20250227_1157,1740658668.17439,18.1020843982697,0,{Integer_Underflow},{},{},{}
../bench/0xd2d111c0f3cf09777815b71dd3cac9d435bd760c.sol,0xd2d111c0f3cf09777815b71dd3cac9d435bd760c.sol,oyente,solidity,2023/02/27,20250227_1157,1740657734.61523,2.52672410011291,0,{},{},{},{}
../bench/0xd2d660055fecf35b66e8e1da82c3aec55a6d2c51.sol,0xd2d660055fecf35b66e8e1da82c3aec55a6d2c51.sol,oyente,solidity,2023/02/27,20250227_1157,1740658920.66251,2.27937459945679,0,{},{},{},{}
../bench/0xd2ea19be7cb6ab94f0fcdaa822fd0689e77fa950.sol,0xd2ea19be7cb6ab94f0fcdaa822fd0689e77fa950.sol,oyente,solidity,2023/02/27,20250227_1157,1740659286.4118,13.0059566497803,0,"{Integer_Overflow,Integer_Underflow}",{},{},{}
../bench/0xd2ea3d1be7b482966ba8627ff009b84bac3bf51e.sol,0xd2ea3d1be7b482966ba8627ff009b84bac3bf51e.sol,oyente,solidity,2023/02/27,20250227_1157,1740658060.28982,9.52616453170776,1,{Transaction_Ordering_Dependence_TOD},{},{},{}
../bench/CsigmaV2FundManager.sol,CsigmaV2FundManager.sol,oyente,solidity,2023/02/27,20250227_1157,1740659429.82637,1.83271431922913,1,{},{analysis incomplete},{Solidity compilation failed},{}
../bench/ERC721AQueryableUpgradeable.sol,ERC721AQueryableUpgradeable.sol,oyente,solidity,2023/02/27,20250227_1157,1740659283.8222,1.2536301612854,1,{},{analysis incomplete},{Solidity compilation failed},{}
../bench/EnumerableMapExtended.sol,EnumerableMapExtended.sol,oyente,solidity,2023/02/27,20250227_1157,1740659285.07643,1.33389091491699,1,{},{analysis incomplete},{Solidity compilation failed},{}
../bench/EnumerableSet.sol,EnumerableSet.sol,oyente,solidity,2023/02/27,20250227_1157,1740658055.33605,4.95207262039185,1,{},{analysis incomplete},{Solidity compilation failed},{}
../bench/HeyMintERC1155ExtensionD.sol,HeyMintERC1155ExtensionD.sol,oyente,solidity,2023/02/27,20250227_1157,1740658268.75212,3.55237460136414,1,{},{analysis incomplete},{Solidity compilation failed},{}
../bench/Proof.sol,Proof.sol,oyente,solidity,2023/02/27,20250227_1157,1740658664.48031,3.69229984283447,1,{},{analysis incomplete},{Solidity compilation failed},{}
../bench/braw.sol,braw.sol,oyente,solidity,2023/02/27,20250227_1157,1740658686.27948,4.19015836715698,1,{},{analysis incomplete},{Solidity compilation failed},{}
../bench/standard.sol,standard.sol,oyente,solidity,2023/02/27,20250227_1157,1740659428.1567,1.66867876052856,1,{},{analysis incomplete},{Solidity compilation failed},{}
./0x0D457d09A70763ce09c0B8c34556D020B93FBAB8.sol,0x0D457d09A70763ce09c0B8c34556D020B93FBAB8.sol,semgrep,solidity,2023/08/21,20250227_1718,1740676753.96978,23.0329487323761,0,"{init_variables_with_default_value,non_payable_constructor,state_variable_read_in_a_loop,unnecessary_checked_arithmetic_in_loop,use_abi_encodecall_instead_of_encodewithselector,use_custom_error_not_require,use_nested_if,use_ownable2step,use_prefix_increment_not_postfix,use_short_revert_string}",{},{},{}
../bench/0x272052c5d69d7904ef340a5f2945490c9fc3084b.sol,0x272052c5d69d7904ef340a5f2945490c9fc3084b.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795825.72554,1.61983036994934,255,"{constable_states,dead_code,divide_before_multiply,erc20_interface,events_access,external_function,missing_zero_check,msg_value_loop,naming_convention,reentrancy_unlimited_gas,solc_version,timestamp,too_many_digits,unused_state}",{},{},{}
../bench/0xd2344f06ce022a7424619b2af222e71b65824975.sol,0xd2344f06ce022a7424619b2af222e71b65824975.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795811.50725,1.72886252403259,255,"{calls_loop,constable_states,divide_before_multiply,missing_inheritance,naming_convention,reentrancy_eth,reentrancy_events,solc_version,timestamp,uninitialized_local,unused_return}",{},{},{}
../bench/0xd2354acf1a2f06d69d8bc2e2048aabd404445df6.sol,0xd2354acf1a2f06d69d8bc2e2048aabd404445df6.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795793.42412,3.02819681167603,255,"{cache_array_length,calls_loop,constable_states,controlled_array_length,divide_before_multiply,events_access,events_maths,external_function,function_init_state,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_events,reentrancy_no_eth,solc_version,timestamp,too_many_digits,unchecked_transfer,unused_return}",{},{},{}
../bench/0xd2413729c24f77d77f53d3a3636e41ef65c4f0de.sol,0xd2413729c24f77d77f53d3a3636e41ef65c4f0de.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795827.34666,1.27925133705139,255,"{external_function,locked_ether,missing_zero_check,naming_convention,solc_version,too_many_digits}",{},{},{}
../bench/0xd2425561799564001f13bc7586936a702675dc70.sol,0xd2425561799564001f13bc7586936a702675dc70.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795823.43115,1.14768505096436,255,"{constable_states,naming_convention,solc_version,too_many_digits}",{},{},{}
../bench/0xd26fb114401ec86887cd09f62eccd95fcf20b571.sol,0xd26fb114401ec86887cd09f62eccd95fcf20b571.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795840.29015,1.4613151550293,255,"{external_function,locked_ether,missing_zero_check,naming_convention,solc_version,too_many_digits}",{},{},{}
../bench/0xd27b389de0234421dd98fe901c922ad4029cfe88.sol,0xd27b389de0234421dd98fe901c922ad4029cfe88.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795807.41374,1.29231762886047,255,"{external_function,locked_ether,missing_zero_check,naming_convention,solc_version,too_many_digits}",{},{},{}
../bench/0xd28130c3f252ae8a7931608d1820341685c5ae6c.sol,0xd28130c3f252ae8a7931608d1820341685c5ae6c.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795818.15954,2.25315618515015,255,"{arbitrary_send_erc20,boolean_equal,constable_states,events_access,events_maths,missing_zero_check,naming_convention,redundant_statements,reentrancy_events,reentrancy_no_eth,solc_version,unused_return}",{},{},{}
../bench/0xd28cfec79db8d0a225767d06140aee280718ab7e.sol,0xd28cfec79db8d0a225767d06140aee280718ab7e.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795824.57968,1.14466023445129,255,"{locked_ether,naming_convention,solc_version}",{},{},{}
../bench/0xd29336390aa40680c69392fe0e71bb59985bdcbc.sol,0xd29336390aa40680c69392fe0e71bb59985bdcbc.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795805.79384,1.6189272403717,255,"{constable_states,naming_convention,shadowing_state,solc_version,too_many_digits}",{},{},{}
../bench/0xd29b239328ce77775ee518bbab99d40dbfe3cf2e.sol,0xd29b239328ce77775ee518bbab99d40dbfe3cf2e.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795821.48978,1.94021391868591,255,"{controlled_array_length,events_access,external_function,locked_ether,missing_zero_check,naming_convention,solc_version,tautology,timestamp}",{},{},{}
../bench/0xd29f0b5b3f50b07fe9a9511f7d86f4f4bac3f8c4.sol,0xd29f0b5b3f50b07fe9a9511f7d86f4f4bac3f8c4.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795797.64765,1.43369030952454,255,"{dead_code,shadowing_local,solc_version,too_many_digits}",{},{},{}
../bench/0xd2a5b76694655433ab913297fff2f511f7492177.sol,0xd2a5b76694655433ab913297fff2f511f7492177.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795831.54298,2.58238458633423,255,"{dead_code,events_maths,external_function,incorrect_equality,missing_zero_check,naming_convention,reentrancy_unlimited_gas,shadowing_local,solc_version,tautology,timestamp,too_many_digits}",{},{},{}
../bench/0xd2bae9a30a40376d25353773010ffe52dba0d688.sol,0xd2bae9a30a40376d25353773010ffe52dba0d688.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795799.08223,2.67556071281433,255,"{assembly,constant_function_asm,controlled_array_length,external_function,naming_convention,reentrancy_events,reentrancy_no_eth,shadowing_local,solc_version,timestamp,unchecked_transfer}",{},{},{}
../bench/0xd2bb16cf38ca086cab5128d5c25de9477ebd596b.sol,0xd2bb16cf38ca086cab5128d5c25de9477ebd596b.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795801.75942,2.89363241195679,255,"{arbitrary_send_erc20,external_function,naming_convention,solc_version,timestamp,too_many_digits}",{},{},{}
../bench/0xd2bfec3f80b7d966d7657a2ecc5982ee2f49336a.sol,0xd2bfec3f80b7d966d7657a2ecc5982ee2f49336a.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795813.23732,1.65646362304688,255,"{external_function,naming_convention,solc_version,too_many_digits}",{},{},{}
../bench/0xd2c21a585001d594183f6859a2796316505e37b8.sol,0xd2c21a585001d594183f6859a2796316505e37b8.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795838.75351,1.53579306602478,255,"{divide_before_multiply,reentrancy_unlimited_gas,solc_version,timestamp}",{},{},{}
../bench/0xd2d111c0f3cf09777815b71dd3cac9d435bd760c.sol,0xd2d111c0f3cf09777815b71dd3cac9d435bd760c.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795816.54039,1.61778450012207,255,"{arbitrary_send_erc20,incorrect_modifier,naming_convention,reentrancy_events,solc_version}",{},{},{}
../bench/0xd2d660055fecf35b66e8e1da82c3aec55a6d2c51.sol,0xd2d660055fecf35b66e8e1da82c3aec55a6d2c51.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795837.2624,1.48995447158813,255,"{naming_convention,solc_version}",{},{},{}
../bench/0xd2ea19be7cb6ab94f0fcdaa822fd0689e77fa950.sol,0xd2ea19be7cb6ab94f0fcdaa822fd0689e77fa950.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795828.62678,1.32877707481384,255,"{constable_states,dead_code,naming_convention,solc_version}",{},{},{}
../bench/0xd2ea3d1be7b482966ba8627ff009b84bac3bf51e.sol,0xd2ea3d1be7b482966ba8627ff009b84bac3bf51e.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795808.70693,1.34073305130005,255,{solc_version},{},{},{}
../bench/CsigmaV2FundManager.sol,CsigmaV2FundManager.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795810.04835,1.45771336555481,1,{},{},{EXIT_CODE_1},"{""analysis unsuccessful, check output.json"",error parsing results: file could not be opened successfully,""exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation Error: Source \""@openzeppelin/contracts-upgradeable/access/AccessControlUpgradeable.sol\"" not found: File not found.)"",exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))}"
../bench/ERC721AQueryableUpgradeable.sol,ERC721AQueryableUpgradeable.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795796.45553,1.19093537330627,1,{},{},{EXIT_CODE_1},"{""analysis unsuccessful, check output.json"",error parsing results: file could not be opened successfully,""exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation Error: Source \""/sb/IERC721AQueryableUpgradeable.sol\"" not found: File not found. Searched the following locations: \""\"".)"",exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))}"
../bench/EnumerableMapExtended.sol,EnumerableMapExtended.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795820.41428,1.07444620132446,1,{},{},{EXIT_CODE_1},"{""analysis unsuccessful, check output.json"",error parsing results: file could not be opened successfully,""exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation Error: Source \""@openzeppelin/contracts/utils/structs/EnumerableMap.sol\"" not found: File not found.)"",exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))}"
../bench/EnumerableSet.sol,EnumerableSet.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795814.89476,1.64402532577515,255,"{assembly,solc_version}",{},{},{}
../bench/HeyMintERC1155ExtensionD.sol,HeyMintERC1155ExtensionD.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795804.65516,1.13652396202087,1,{},{},{EXIT_CODE_1},"{""analysis unsuccessful, check output.json"",error parsing results: file could not be opened successfully,""exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation Error: Source \""/sb/HeyMintERC1155Upgradeable.sol\"" not found: File not found. Searched the following locations: \""\"".)"",exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))}"
../bench/Proof.sol,Proof.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795834.1266,1.54374480247498,1,{},{},{EXIT_CODE_1},"{""analysis unsuccessful, check output.json"",error parsing results: file could not be opened successfully,""exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation Error: Source \""@openzeppelin/contracts/token/ERC721/extensions/ERC721Enumerable.sol\"" not found: File not found. Searched the following locations: \""\"".)"",exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))}"
../bench/braw.sol,braw.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795829.95671,1.58512115478516,1,{},{},{EXIT_CODE_1},"{""analysis unsuccessful, check output.json"",error parsing results: file could not be opened successfully,""exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation Error: Multiple SPDX license identifiers found in source file. Use \""AND\"" or \""OR\"" to combine multiple licenses. Please see https://spdx.org for more information.)"",exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))}"
../bench/standard.sol,standard.sol,slither-0.10.4,solidity,2024/04/30,20250217_1236,1739795835.67137,1.59022498130798,1,{},{},{EXIT_CODE_1},"{""analysis unsuccessful, check output.json"",error parsing results: file could not be opened successfully,exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation Error: Illegal token: Invalid character in string.),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))}"
../bench/0x272052c5d69d7904ef340a5f2945490c9fc3084b.sol,0x272052c5d69d7904ef340a5f2945490c9fc3084b.sol,smartcheck,solidity,2022/11/14,20250218_0941,1739871866.72478,4.00292468070984,0,"{SOLIDITY_DIV_MUL,SOLIDITY_ERC20_APPROVE,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_SAFEMATH,SOLIDITY_TRANSFER_IN_LOOP,SOLIDITY_UPGRADE_TO_050}",{},{},{}
../bench/0xd2344f06ce022a7424619b2af222e71b65824975.sol,0xd2344f06ce022a7424619b2af222e71b65824975.sol,smartcheck,solidity,2022/11/14,20250218_0941,1739871858.42244,4.40635395050049,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_DIV_MUL,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REDUNDANT_FALLBACK_REJECT,SOLIDITY_SAFEMATH,SOLIDITY_TX_ORIGIN,SOLIDITY_VISIBILITY}",{},{},{}
../bench/0xd2354acf1a2f06d69d8bc2e2048aabd404445df6.sol,0xd2354acf1a2f06d69d8bc2e2048aabd404445df6.sol,smartcheck,solidity,2022/11/14,20250218_0941,1739871839.3254,5.5465395450592,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_DIV_MUL,SOLIDITY_ERC20_APPROVE,SOLIDITY_EXTRA_GAS_IN_LOOPS,SOLIDITY_GAS_LIMIT_IN_LOOPS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_SAFEMATH,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{}
../bench/0xd2413729c24f77d77f53d3a3636e41ef65c4f0de.sol,0xd2413729c24f77d77f53d3a3636e41ef65c4f0de.sol,smartcheck,solidity,2022/11/14,20250218_0941,1739871928.11802,3.89788937568665,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_ERC20_APPROVE,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REDUNDANT_FALLBACK_REJECT,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{}
../bench/0xd2425561799564001f13bc7586936a702675dc70.sol,0xd2425561799564001f13bc7586936a702675dc70.sol,smartcheck,solidity,2022/11/14,20250218_0941,1739871848.04715,3.21864414215088,0,{SOLIDITY_UPGRADE_TO_050},{},{},{}
../bench/0xd26fb114401ec86887cd09f62eccd95fcf20b571.sol,0xd26fb114401ec86887cd09f62eccd95fcf20b571.sol,smartcheck,solidity,2022/11/14,20250218_0941,1739871851.267,3.43641209602356,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_ERC20_APPROVE,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REDUNDANT_FALLBACK_REJECT,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{}
../bench/0xd27b389de0234421dd98fe901c922ad4029cfe88.sol,0xd27b389de0234421dd98fe901c922ad4029cfe88.sol,smartcheck,solidity,2022/11/14,20250218_0941,1739871905.27908,5.39189863204956,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_ERC20_APPROVE,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REDUNDANT_FALLBACK_REJECT,SOLIDITY_SAFEMATH,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{}
../bench/0xd28130c3f252ae8a7931608d1820341685c5ae6c.sol,0xd28130c3f252ae8a7931608d1820341685c5ae6c.sol,smartcheck,solidity,2022/11/14,20250218_0941,1739871874.53735,4.92683887481689,0,"{SOLIDITY_ADDRESS_HARDCODED,SOLIDITY_ARRAY_LENGTH_MANIPULATION,SOLIDITY_ERC20_APPROVE,SOLIDITY_OVERPOWERED_ROLE,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_SAFEMATH}",{},{},{}
../bench/0xd28cfec79db8d0a225767d06140aee280718ab7e.sol,0xd28cfec79db8d0a225767d06140aee280718ab7e.sol,smartcheck,solidity,2022/11/14,20250218_0941,1739871924.38472,3.73250842094421,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_ERC20_APPROVE,SOLIDITY_LOCKED_MONEY,SOLIDITY_REDUNDANT_FALLBACK_REJECT,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{}
